id,t_key,t_mode,t_dur,t_dance,t_energy,t_speech,t_acous,t_ins,t_live,t_val,t_tempo,popularity,ClasePopularidad
20035,2.234779091684268,1.0,111.12273380737857,0.5035770433788322,0.1193419726210954,0.0437904144269969,0.3740596025401099,0.1485484678378855,0.0849745070494086,0.3259413065890475,25.816454203474407,44.0,3
93550,5.701060861471607,1.0,123.737235254811,1.7635911034941345,0.817265915439901,0.0715431972681228,0.241972737467687,0.1480116311050532,0.0747901018343217,0.2209100723667003,27.796848970603147,23.0,2
76272,0.872923795046736,0.0,135.81431939807405,1.382531875836705,1.8190668370535945,0.0348276260045436,0.0029866023889629,0.1379357905540283,0.1102065128820507,0.6371305844385486,26.63139183259478,34.0,2
159617,5.701060861471607,0.0,114.49242161868207,0.7231008787618839,0.8330093229215549,0.0284437968228268,0.278903002120524,0.0,0.0769709514732309,0.2858957051591956,22.907351757951098,50.0,3
119110,4.824000686513771,1.0,118.04223219720762,1.19662922747111,0.5143288414977084,0.0956303909024696,0.1614580741411667,0.0,0.0765408605274731,0.2284921004727733,30.077340792910796,22.0,2
72241,1.5954046671017168,1.0,104.58840053555149,0.2292670187861027,0.984475714626556,0.0386121052443615,0.0005036206112955,0.0947077946364913,0.0661708182014346,0.1356735164838955,21.159745823347755,15.0,1
31504,0.0,1.0,89.03262614190483,0.6480902820411296,1.1331035227505035,0.0653452757160327,0.0203588320824192,0.1201152184115671,0.1156679221941023,0.2360614576349815,22.966165119978317,39.0,2
77859,4.824000686513771,1.0,126.24162572642852,1.0117429819484791,1.4305595995732223,0.0461533086282955,0.0349604373624307,0.0,0.1262258001851096,0.3619753613456227,30.40595429894634,29.0,2
19674,6.117892928831929,0.0,164.90946655307198,1.6916401609057337,1.5092957197361627,0.054310569432701,0.1862740142590032,0.0096287172897478,0.1297353782350939,0.6624195015311976,27.10744024920691,36.0,2
157659,1.5954046671017168,1.0,120.74679917044044,1.0144220302914997,1.0620215341973758,0.0489922474089594,0.232787267907553,0.0,0.1181284332707432,0.7031718835524514,24.435861130148897,39.0,2
142946,0.0,1.0,88.67598900032094,1.814995089313839,0.7555088942782333,0.0388060033697057,0.3104007536577539,0.0,0.1362083771205431,0.7264556430606567,27.848955242818946,49.0,3
95061,3.3619271977508447,0.0,94.50606063010557,1.0117429819484791,0.6975233845593646,0.1050167607035557,0.3474330489505897,0.0004562031913804,0.0864470639185886,0.3693342235535494,19.50248314729775,13.0,1
68675,0.0,1.0,89.38374123133666,1.486045460471644,1.055461809330292,0.0457457983419078,0.0837956080494799,0.0,0.1010736617188723,0.5729680510664715,22.30861859254233,7.0,1
31918,0.0,0.0,109.2799820823726,1.376201035334761,1.1557353982549925,0.0371742234826408,0.0081884081250628,4.009938570588976e-06,0.125677748762001,0.3490707404716398,25.97898203143562,67.0,4
114663,4.359420279727952,1.0,103.8755873844218,0.925393585596664,1.4887850777116909,0.0271036651015601,5.319577032657485e-05,0.000199847277552,0.0308352520670404,0.7333370560811653,26.454812396940024,1.0,1
152128,3.873488880460096,0.0,121.00149704097292,0.8235748656635028,0.1193419726210954,0.0291789437605208,0.3718380895384925,0.1484462818541623,0.0621215795414749,0.1230816417978061,22.026492358469937,31.0,2
8370,1.5954046671017168,0.0,176.29402407907057,0.7344587426213406,0.817265915439901,0.0689341804959577,0.0277898471426694,0.0624481337793816,0.0963050373931361,0.1549733979192164,29.46459289858126,30.0,2
50276,2.234779091684268,1.0,123.15827244123348,1.5192591302375724,1.1557353982549925,0.0577196929783036,0.304855180705445,0.0,0.1185938659621772,0.8305582689590693,20.165075013657997,14.0,1
144252,3.873488880460096,1.0,54.538575814055584,1.3292342453589678,0.7328489612337938,0.0614264046483006,0.0129440840262694,0.1343143340986358,0.1300824303871439,0.1298665228276071,28.57046759589977,5.0,1
149132,3.873488880460096,0.0,105.49792030220188,1.0224814030232343,1.0315616104748004,0.0316293997356741,0.1771006445204887,7.657758933542448e-05,0.0596803294303454,0.3250138217148678,31.69787145814934,45.0,3
159418,4.359420279727952,1.0,107.7487254439416,0.966763010066908,0.6095183704904821,0.0711798012622476,0.2900298579758404,0.0,0.1076366842453108,0.6126068486236221,30.123692813035987,46.0,3
141576,2.81870192439919,1.0,128.8903562311261,1.2409790360109807,0.653863841431761,0.0235778836699219,0.3295985098798382,0.0432461510671902,0.0803059185468466,0.2727839400024509,20.636108356313283,30.0,2
128688,4.359420279727952,1.0,88.14864272637799,1.4794525303974508,1.1084392632811322,0.1102933466167014,0.1647857875162106,0.0,0.1069627872945852,0.5330424673029763,21.21348853485725,15.0,1
2176,3.3619271977508447,0.0,129.7278271888124,1.4273029632982537,1.2648001779253042,0.0449822885513435,0.1791733934952765,0.0,0.1299098908721293,0.7599282170448584,28.890696462773107,55.0,3
6860,0.872923795046736,0.0,126.77301533162183,1.0468602170294494,0.7347269443802338,0.0324765042211521,0.147642370273967,0.0,0.1375171518960045,0.3638161086810341,24.59785966277057,53.0,3
18955,5.701060861471607,1.0,130.2319540356613,0.8115638316796402,1.2318460617081537,0.0320540950449924,0.0049628827962022,0.0,0.0790769949450748,0.6292595119241615,24.6139642724713,67.0,4
47850,2.234779091684268,1.0,130.81135470431644,0.2021130503443883,0.0426019009036291,0.038417687984094,0.3753400103877654,0.1488527443441111,0.0790769949450748,0.0428644127427127,21.84046270715688,22.0,2
35146,5.270402895934253,0.0,108.04901275298414,1.2710355796097998,1.6245038255176485,0.0272536488864485,0.0978759997682047,0.1352846265411333,0.0782433669671803,0.7143940027013405,26.632444430572928,34.0,2
37282,4.359420279727952,1.0,170.91594069738304,1.0632807525460788,0.630660508976416,0.0587175348709424,0.1718306258612353,0.0019848065586532,0.1209373420754692,0.4577110020906819,28.364646914608844,61.0,4
66201,6.117892928831929,1.0,137.63609296560816,0.1759017794128652,0.1394873758749792,0.0317712196977652,0.3642419124093237,0.0743773158546912,0.1069627872945852,0.0728232107413571,28.485722645720887,17.0,1
1004,0.872923795046736,1.0,129.0871813082007,1.249954663221884,0.971798776571637,0.0334533114345989,0.0,0.0,0.0752323989281658,0.4694400923118106,27.286566407548573,68.0,4
4666,0.872923795046736,1.0,66.01003404590418,1.5226033909488337,1.3611555555156265,0.1077079409254264,0.2300164851229946,0.0520816758801931,0.0798991165790556,0.4423328122524797,22.953944960540515,23.0,2
81144,5.701060861471607,1.0,132.4216735259134,1.6283596013417518,0.8448971249366763,0.0797118067724635,0.0129440840262694,0.0,0.0885818281377811,0.3821859095722139,28.796367982817515,57.0,3
65803,0.0,1.0,130.5746006686981,1.4532460742582065,1.3343314548273375,0.0577676202071245,0.0633033940387289,0.0227744258240968,0.0518613693919201,0.7298973410881702,28.519390117440977,11.0,1
144286,1.5954046671017168,1.0,146.0203033379108,1.1360051413715428,1.5900409064989949,0.0449822885513435,0.0296207222557638,0.0009961907158109,0.0941795706679765,0.5035754392914052,25.792660555308764,45.0,3
130899,2.81870192439919,0.0,153.8588078649723,0.7185814057543572,0.5426245627788366,0.0431865287142909,0.3368200216584678,0.0,0.1031396955853106,0.3527612501363045,26.900985638487555,6.0,1
1086,2.234779091684268,0.0,118.69110834264748,1.6774576631672329,0.7938794242950211,0.0903956981893786,0.0898125168668997,0.0,0.0769709514732309,0.3203737089709441,28.9802195063402,61.0,4
100230,0.0,1.0,184.54759713091025,1.398429955700082,1.1308513369073827,0.0391922483475,0.0117881663380595,0.0,0.0706663595416685,0.5906201054722333,21.716403605564857,27.0,2
1119,0.872923795046736,1.0,147.57590513521933,0.5526328582336586,1.4887850777116909,0.0461533086282955,0.0049628827962022,0.0,0.0968943139543262,0.5008885459395205,25.717956519935157,66.0,4
47050,0.0,1.0,101.98349347142576,1.437000860302872,0.8749185103672998,0.0966116464305002,0.0295294305897015,0.0,0.0571015949443096,0.4964073669730088,21.332166968798667,29.0,2
105749,3.3619271977508447,0.0,105.8198810217836,1.3635879022326585,0.776519017031305,0.1070696594668032,0.0093765207831687,0.0,0.0769709514732309,0.3610547290259492,31.00348301682967,4.0,1
51561,5.270402895934253,1.0,111.23099430685184,1.3416702104497014,1.4532125165491048,0.0271036651015601,0.1575131286195406,0.0009137960504228,0.0572155062843081,0.3305760518370182,26.76707533411966,44.0,3
1964,4.359420279727952,1.0,127.10686842066782,1.274062926972884,1.2318460617081537,0.074343576482687,0.1028847268953419,0.0,0.1058103032296099,0.329649459445562,23.28769933887482,42.0,3
42060,0.0,1.0,105.0303078468312,1.3888789288233905,1.314978844489941,0.1084564771107716,0.1580808751609178,0.0,0.1273766427760847,0.3803519932120896,28.30788936633024,48.0,3
15755,6.117892928831929,0.0,89.17628796117006,1.9357467418808716,0.915620863043808,0.0969288097833992,0.0542617726280988,0.0,0.1187471202101201,0.4105258689230816,24.0338537897645,21.0,2
42699,2.81870192439919,0.0,64.90367919224761,1.6041242390834507,0.2689039754988016,0.1001164649009358,0.3244483425283577,0.1419172504478607,0.0662717061794415,0.3398322134003418,23.57855662881252,29.0,2
153558,4.824000686513771,1.0,136.3752359098381,1.3292342453589678,1.3053516392490825,0.0455703799434187,0.061171719184311,0.1377018349811153,0.0838432842883972,0.7238730648159113,20.48712661759658,8.0,1
151630,5.270402895934253,0.0,132.9896462030211,0.8429744814568473,0.7422576704438388,0.0920099386411473,0.1007495960161399,0.1194711125043972,0.0677679085823399,0.1511203518805222,21.094055646889277,36.0,2
8617,1.5954046671017168,1.0,143.03122634436477,1.2054289960576283,1.095087666887929,0.1078619173057743,0.0729442852436992,0.0,0.0988962557848594,0.3647362240112409,26.246610742370944,23.0,2
140080,4.359420279727952,1.0,105.26415118196292,0.6523964551813372,1.691784810850091,0.0527634867696941,0.0,0.1485053757043052,0.1272750371489079,0.3775998478792562,30.839761525302546,18.0,1
7688,0.0,1.0,98.2523138603294,0.5486362213143707,0.5765830106954144,0.0279252260599029,0.3390651291819761,0.0,0.0752323989281658,0.2237548243531211,20.888252803567173,3.0,1
40779,0.0,1.0,135.58384687477238,0.8625992772181287,1.2553441352295662,0.0306294763376518,0.0837956080494799,0.0743773158546912,0.1174943797311591,0.487433615137897,27.459869751374324,31.0,2
135696,3.3619271977508447,1.0,96.43439929180356,1.15602449560583,1.3173907569336416,0.0455703799434187,0.3145794733439592,0.0483193073518672,0.077398050585926,0.8449259926732132,25.24927561299354,32.0,2
104790,1.5954046671017168,1.0,117.65879798631411,1.61448531882304,1.0402249611304717,0.1129367836452434,0.1488254969080726,0.0,0.0537252437274089,0.6248819796008633,26.371718844088964,32.0,2
56978,3.3619271977508447,0.0,84.63740372440027,1.0037280259604542,1.0100410881731547,0.0306294763376518,0.0507883109210965,0.0,0.1023775697680623,0.1751458780795015,21.56456519583105,28.0,2
132611,6.117892928831929,0.0,105.36805771858197,1.4597729435754092,0.3163008607122087,0.0558178574434751,0.3441294643385888,0.1482488086305023,0.0652563208801996,0.3931752470429115,29.795634529772403,37.0,2
56283,2.234779091684268,1.0,141.44866936759226,0.8115638316796402,0.1146691986365757,0.0274033613427061,0.373801201041412,4.929071621264837e-05,0.0586814528655978,0.2057075856425315,24.03089141760369,33.0,2
152930,4.359420279727952,1.0,83.22067313143276,0.3610759328950257,0.2432677692739327,0.0361775284583505,0.3748301547817003,0.1482899227885408,0.0826884850509458,0.6763246671744051,21.622781241222,32.0,2
66886,6.117892928831929,0.0,97.73790442052812,1.5528898930012174,0.6324343108852805,0.0990183715957015,0.1112570726097938,0.0322813485812675,0.1217592064904645,0.2313320887455652,23.771359813695057,6.0,1
25925,4.359420279727952,1.0,106.4374462969036,1.1617788655968144,0.8330093229215549,0.0967708359835525,0.0533338164035686,0.0,0.090631273449164,0.3027000936330375,25.28268506453073,26.0,2
16228,4.359420279727952,1.0,150.21110802813897,1.232038730877049,0.8211903186456566,0.0284437968228268,0.0516392149015329,0.0029659126003499,0.0830760717616166,0.7350561716768521,29.080831391060453,12.0,1
17229,4.359420279727952,1.0,112.86339282205422,0.5506329600414857,0.4017291313143787,0.0277019744413707,0.3632278222408039,0.1470763742125251,0.1076366842453108,0.2502202059635836,26.560407717892527,26.0,2
